owner,is_accepted,score,last_activity_date,creation_date,answer_id,question_id,content_license,body,last_edit_date,posted_by_collectives,is_post_ai
"{'account_id': 22875148, 'reputation': 26, 'user_id': 17017600, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f51889f265fc2b780002aacdfd22914c?s=256&d=identicon&r=PG', 'display_name': 'Mohamed Sbaa', 'link': 'https://stackoverflow.com/users/17017600/mohamed-sbaa'}",True,1,1727004393,1727004393,79011523,79011387,CC BY-SA 4.0,"<p>first thing to do is to setup a page component in react and pass to it the user id like this :</p> <p><code><Route path=""/profile/:userid"" element={<UserProfile />} /></code></p> <p>second thing is in <code><UserProfile /></code> you need to grab that userId using useParams hook and send it with the request to flask :</p> <p>`import React, { useEffect, useState } from 'react'; import { useParams } from 'react-router-dom'; import axios from 'axios';</p> <pre><code>function UserProfile() {   const { userid } = useParams(); // Extract the 'userid' parameter from the URL   const [userData, setUserData] = useState(null);    useEffect(() => {     // Function to fetch user data from the backend API     const fetchUserData = async () => {       try {         const response = await axios.get(`/api/user/${userid}`); // Send GET request to Flask API         setUserData(response.data); // Store the response data in the state       } catch (error) {         console.error(""Error fetching user data:"", error);       }     };      fetchUserData();   }, [userid]); // This effect runs every time the 'userid' changes    if (!userData) {     return <div>Loading...</div>;   }    return (     <div>       <h1>User Profile</h1>       <p>Name: {userData.name}</p>       <p>Email: {userData.email}</p>       {/* Render other user info */}     </div>   ); }  export default UserProfile;` </code></pre> <p>third, this is you should setup the endpoint to accept the userId (with auth):</p> <pre><code>`from flask import Flask, jsonify  app = Flask(__name__)  # Example user data (in reality, you would fetch from a database) users = {     1: {""name"": ""John Doe"", ""email"": ""john@example.com""},     2: {""name"": ""Jane Smith"", ""email"": ""jane@example.com""}, }  @app.route('/api/user/<int:userid>', methods=['GET']) def get_user(userid):     user = users.get(userid)     if user:         return jsonify(user)     else:         return jsonify({""error"": ""User not found""}), 404  if __name__ == '__main__':     app.run(debug=True)` </code></pre> <p>that's if I get what you want</p>",,,true
"{'account_id': 22688355, 'reputation': 134, 'user_id': 16857618, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10228225145398160/picture?type=large', 'display_name': 'Tim R. Jensen', 'link': 'https://stackoverflow.com/users/16857618/tim-r-jensen'}",False,1,1727000949,1727000949,79011419,79011387,CC BY-SA 4.0,"<p>Yes, you should make request from the frontend. The idea is that the client makes a request and the server serves.</p> <p>There are some choices available. You could make your own HTTP request. The API is there, so it's possible. But you'll probably want to use axios or some derivative of the fetch API. It's been awhile since I've been doing frontend, so I'm not in a position to suggest the best solution. In the old days, I found the package I needed and ran it against npm trends to assert my decision or find alternatives.</p>",,,true
"{'account_id': 23196850, 'reputation': 2155, 'user_id': 18169297, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a9ed63a72f788e1c634e2d8db5219bd6?s=256&d=identicon&r=PG', 'display_name': 'Iterokun', 'link': 'https://stackoverflow.com/users/18169297/iterokun'}",False,0,1727086865,1727086865,79014200,79011196,CC BY-SA 4.0,"<p>When you trigger a build using this API Jenkins doesn't immediately start the build - instead it queues the request and tells the queue item URL. <a href=""https://stackoverflow.com/questions/45472604/get-jenkins-job-build-id-from-queue-id"">This post</a> might be helpful.</p>",,,true
"{'account_id': 35801021, 'reputation': 1, 'user_id': 27408306, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/a87b8b7a455bbd61ead15ad6823a93bb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Webdevp', 'link': 'https://stackoverflow.com/users/27408306/webdevp'}",False,0,1726993818,1726993818,79011214,79011166,CC BY-SA 4.0,<p>Try using an async function to wait for the data before performing the fn operation</p>,,,true
"{'account_id': 24589621, 'reputation': 374, 'user_id': 18493710, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/i81lL.jpg?s=256', 'display_name': 'okaeiz', 'link': 'https://stackoverflow.com/users/18493710/okaeiz'}",True,0,1726997249,1726997249,79011295,79011130,CC BY-SA 4.0,"<p>I got what the issue was.</p> <pre class=""lang-js prettyprint-override""><code>const rootReducer = combineReducers({ //I had to use this combiner   user: userReducer,   taskForm: taskFormReducer, });  const persistConfig = {   key: ""root"",   storage,   whitelist: [""user"", ""taskForm""], //here I have added the reducers };  const persistedReducer = persistReducer(persistConfig, rootReducer);  export const store = configureStore({   reducer: persistedReducer //I should have passed the combined persisted reducer   middleware: (getDefaultMiddleware) =>     getDefaultMiddleware({       serializableCheck: false,     }), });  export const persistor = persistStore(store); </code></pre>",,,true
"{'account_id': 35518659, 'reputation': 17, 'user_id': 27254454, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/XWhDSHsc.jpg?s=256', 'display_name': 'donny', 'link': 'https://stackoverflow.com/users/27254454/donny'}",False,0,1727056576,1727056576,79012941,79010871,CC BY-SA 4.0,"<p>Adding the Babel preset module:metro-react-native-babel-preset is essential for your React Native project. It allows Babel to transform your code correctly for the React Native environment, enabling support for JSX and modern JavaScript features.</p> <p>Here’s how your Babel configuration should look:</p> <pre><code>module.exports = {     presets: ['module:metro-react-native-babel-preset'],     plugins: ['nativewind/babel'], }; </code></pre>",,,true
"{'account_id': 115610, 'reputation': 3284, 'user_id': 303484, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/oXVDm.jpg?s=256', 'display_name': 'Tony McCreath', 'link': 'https://stackoverflow.com/users/303484/tony-mccreath'}",False,0,1727037407,1727037407,79012569,79010772,CC BY-SA 4.0,"<p>Check the Rich Results Test More info section. You will see that you are blocking Googlebot from accessing a lot of JavaScript resources. I suspect that includes the one with your structured data code.</p> <p>Review your robots.txt file to make sure it does not disallow resources Google needs to add the structured data, and any other visible content.</p>",,,true
"{'account_id': 35797734, 'reputation': 1, 'user_id': 27406508, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d0ea40159f67dbed541b80e95b2c088?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'chaitanya sase', 'link': 'https://stackoverflow.com/users/27406508/chaitanya-sase'}",False,0,1727341270,1726975371,79010822,79010687,CC BY-SA 4.0,"<p>To see the url with <code>/about</code> on web, have to use Route.</p> <p>Instead of element with function name, can use component with component name.</p> <pre><code><Route path=""/about"" element={<About/>} /> <Route path=""/about"" component={About} /> </code></pre>",1727341270.0,,true
"{'account_id': 35796503, 'reputation': 1, 'user_id': 27405943, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/032ca35fe631dbcf042c46420ee9a5a1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Jakob Bister', 'link': 'https://stackoverflow.com/users/27405943/jakob-bister'}",False,0,1727301158,1727301158,79024895,79010687,CC BY-SA 4.0,"<p>Made a new gatsby build but kept everything the same. This site works as intended and doesn't 404. As of now, I don't know why the issue occurred but am able to keep progressing.</p>",,,true
"{'account_id': 22688355, 'reputation': 134, 'user_id': 16857618, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10228225145398160/picture?type=large', 'display_name': 'Tim R. Jensen', 'link': 'https://stackoverflow.com/users/16857618/tim-r-jensen'}",False,0,1726971225,1726971225,79010755,79010687,CC BY-SA 4.0,"<p>I do not know that framework, but with a quick glance it looks opinionated. If you don't follow their dogma, things probably aren't going to work. Per example, I noticed that the framework serves anything in the <code>pages</code> folder. From your 404 response, it seems that it goes up a level to find <code>about.js</code>. Can you confirm that <code>about.js</code> is located in the <code>pages</code> folder?</p>",,,true
"{'account_id': 30187962, 'reputation': 86, 'user_id': 23134876, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/9TS3t.jpg?s=256', 'display_name': 'pamquale', 'link': 'https://stackoverflow.com/users/23134876/pamquale'}",False,1,1727011082,1727011082,79011707,79010339,CC BY-SA 4.0,"<p><strong>What helped me:</strong></p> <p>I managed to solve the issue by switching to <strong>WebStorm</strong>. The <strong>Next.js debug configuration</strong> works well there, and breakpoints are successfully hit.</p> <p>However, I’m still looking for a solution to get this working in <strong>VS Code</strong>. Here’s what I’ve tried so far that <strong>didn’t work</strong>:</p> <ol> <li>Followed the steps in <a href=""https://stackoverflow.com/questions/77251927/breakpoint-not-getting-hit-in-vscode-8-3-0-with-next-js-debugger-config"">this article</a> for debugging Next.js in VS Code.</li> <li>Tried creating a <strong>web app</strong> configuration in <code>launch.json</code> instead of the Node.js configuration, but the breakpoints still don’t get hit.</li> </ol> <p>The question remains open for how to get breakpoints working correctly in <strong>VS Code</strong> for Next.js. Any insights would be appreciated!</p>",,,true
"{'account_id': 35617609, 'reputation': 9, 'user_id': 27309149, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa18540b69e1bc3867ac7a77ed3d47f6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Vishal Pallikonda', 'link': 'https://stackoverflow.com/users/27309149/vishal-pallikonda'}",True,0,1726976841,1726976841,79010844,79010291,CC BY-SA 4.0,"<p>So I found out that I was rendering this AddToCart component in two different places mistakenly. One in the App.js file with the intention to make it render on all pages. The other on the product page which is actually holding the context of the current page route. Removed the former duplicate from the App.js which leaves us with the actual button and it is now working as expected.<a href=""https://i.sstatic.net/nudNVonP.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/nudNVonP.png"" alt=""enter image description here"" /></a></p>",,,true
"{'account_id': 35406291, 'reputation': 586, 'user_id': 27184656, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/cWqspvCg.png?s=256', 'display_name': 'The Teabag Coder', 'link': 'https://stackoverflow.com/users/27184656/the-teabag-coder'}",False,0,1726972387,1726971940,79010762,79010252,CC BY-SA 4.0,"<blockquote> <p>isLoading becomes true when there is an ongoing request and data is not loaded yet. <a href=""https://swr.vercel.app/docs/advanced/understanding#combining-with-isloading-and-isvalidating-for-better-ux"" rel=""nofollow noreferrer"">link</a></p> </blockquote> <p>In other words, <code>isLoading</code> is used only when there is no data in cache (for each specific key)</p> <p>One way to make SWR use <code>isLoading</code> again is to clear the cache without triggering a revalidation (i.e., without calling the API to set new data). In the next render, since no cache is available, SWR will follow its <a href=""https://swr.vercel.app/docs/advanced/understanding#state-machine"" rel=""nofollow noreferrer"">pattern</a> and use <code>isLoading</code>.</p> <pre><code><input     type=""checkbox""     onChange={(e) => {       setFilter((prev) => ({ ...prev, showCompleted: e.target.checked }));       mutate(undefined, { revalidate: false });     }}     checked={filter.showCompleted} /> </code></pre> <p>Wokring sample: <a href=""https://stackblitz.com/edit/vitejs-vite-jcd7j7?file=src%2FApp.jsx"" rel=""nofollow noreferrer"">https://stackblitz.com/edit/vitejs-vite-jcd7j7?file=src%2FApp.jsx</a></p>",1726972387.0,,true
"{'account_id': 35371107, 'reputation': 103, 'user_id': 27165024, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/le5aXa9F.jpg?s=256', 'display_name': 'Jason T Szabo', 'link': 'https://stackoverflow.com/users/27165024/jason-t-szabo'}",False,0,1727061948,1727061212,79013042,79009772,CC BY-SA 4.0,"<p>Your code example does not contain any mistakes. When you use Clerk ""control components"" like <code><SignedOut></code> and <code><SignedIn></code> those components must be rendered client-side and must wait for the component logic to check the session data in the cookie attached to the request before either can render. Other parts of the page may be rendered server-side, thus they are visible much sooner. If you want the entire page to render at the same time you could use a Clerk hook like <code>useAuth</code>, which always returns an <code>isLoaded</code> property you can use to wait until it is <code>true</code> to render the entire page, but then your entire page will have a delay in rendering, which can make your app seem sluggish and is not good for SEO. The common solution to your issue is to instead render a loading indicator/spinner in place of the control components until <code>isLoaded</code> is <code>true</code>.</p> <p><a href=""https://clerk.com/docs/references/react/use-auth#how-to-use-the-use-auth-hook"" rel=""nofollow noreferrer"">https://clerk.com/docs/references/react/use-auth#how-to-use-the-use-auth-hook</a></p>",1727061948.0,,true
