tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,is_post_ai
"['reactjs', 'node.js', 'cookies']","{'account_id': 36255386, 'reputation': 1, 'user_id': 27644970, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df133188059bda42423832d94cf4e006?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Gary Daw', 'link': 'https://stackoverflow.com/users/27644970/gary-daw'}",False,24,,0,0,1728146190,1728146190,,79057475,CC BY-SA 4.0,https://stackoverflow.com/questions/79057475/cookie-not-appearing-in-dev-tools-or-being-sent-it-requests-even-though-set-coo,"Cookie not appearing in dev tools, or being sent it requests even though set-cookie is in the response header",,,true
"['javascript', 'reactjs', 'next.js']","{'account_id': 36242706, 'reputation': 5, 'user_id': 27638623, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f51be6515df72cabc1fc25538e6f3f3c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'willylilly64gmailcom', 'link': 'https://stackoverflow.com/users/27638623/willylilly64gmailcom'}",True,107,,1,-2,1728637241,1728124201,1728637241.0,79056840,,https://stackoverflow.com/questions/79056840/lazy-initialization-problem-with-local-storage-in-next-js,Lazy initialization problem with local storage in Next js,1728194911.0,Duplicate,true
"['javascript', 'reactjs', 'angular', 'lazy-loading', 'browser-cache']","{'account_id': 16640707, 'reputation': 1, 'user_id': 12026315, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f0867ca60ece44c8152f977bd1a48cd?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Hossein Khoshyari', 'link': 'https://stackoverflow.com/users/12026315/hossein-khoshyari'}",True,61,,1,0,1728125791,1728123920,1728125791.0,79056828,CC BY-SA 4.0,https://stackoverflow.com/questions/79056828/why-should-we-use-lazy-loading-if-browser-caches-the-projects-bundle-files,Why should we use lazy loading if browser caches the project&#39;s bundle files?,,,true
"['javascript', 'reactjs', 'next.js', 'prisma']","{'account_id': 7054972, 'reputation': 1, 'user_id': 5402682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c0442f04222beb740f26ffa33ec3b99?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Prakash Barri', 'link': 'https://stackoverflow.com/users/5402682/prakash-barri'}",False,15,,0,0,1728142958,1728123825,1728142958.0,79056825,CC BY-SA 4.0,https://stackoverflow.com/questions/79056825/the-db-url-configured-in-the-prisma-env-file-is-unable-to-parse-the-db-url-corr,The DB_URL configured in the Prisma .env file is unable to parse the DB_URL correctly when the user ID is an email address,,,true
"['javascript', 'reactjs', 'electron', 'jotai']","{'account_id': 25206111, 'reputation': 128, 'user_id': 19044435, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad32158adf75587a7feeef9a02026393?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'awfha', 'link': 'https://stackoverflow.com/users/19044435/awfha'}",False,22,,0,0,1728123372,1728123372,,79056813,CC BY-SA 4.0,https://stackoverflow.com/questions/79056813/how-to-prevent-multiple-entries-between-re-renders-with-jotai,How to prevent multiple entries between re-renders with Jotai?,,,true
"['javascript', 'reactjs', 'react-ref']","{'account_id': 1804504, 'reputation': 39047, 'user_id': 1641941, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.sstatic.net/Q8zet.png?s=256', 'display_name': 'HMR', 'link': 'https://stackoverflow.com/users/1641941/hmr'}",True,58,79057129.0,3,0,1728751306,1728115948,1728187558.0,79056605,CC BY-SA 4.0,https://stackoverflow.com/questions/79056605/ref-to-html-element-does-not-have-correct-height,Ref to html element does not have correct height,,,true
"['reactjs', 'bootstrap-4', 'bootstrap-modal', 'react-bootstrap', 'primereact']","{'account_id': 18636449, 'reputation': 25, 'user_id': 13583239, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/55611f89156dc079ae51fca07876ab56?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Thunder_24', 'link': 'https://stackoverflow.com/users/13583239/thunder-24'}",False,42,,0,1,1728113786,1728113786,,79056540,CC BY-SA 4.0,https://stackoverflow.com/questions/79056540/prime-react-dropdown-filter-is-not-working-properly,Prime React Dropdown filter is not working properly,,,true
"['reactjs', 'react-virtualized', 'react-beautiful-dnd']","{'account_id': 31394372, 'reputation': 21, 'user_id': 24214368, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47f207f54fb46e3a63fe52105ed483ac?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Volodymyr Trykoz', 'link': 'https://stackoverflow.com/users/24214368/volodymyr-trykoz'}",False,36,,0,2,1728112435,1728112435,,79056507,CC BY-SA 4.0,https://stackoverflow.com/questions/79056507/react-beautiful-dnd-invariant-failed-cannot-find-droppable-entry-with-id,react-beautiful-dnd Invariant failed: Cannot find droppable entry with id,,,true
"['python', 'reactjs', 'iframe', 'plotly-dash', 'auth0']","{'account_id': 7122589, 'reputation': 2210, 'user_id': 5446671, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://lh6.googleusercontent.com/-Ir4g2gAqP0E/AAAAAAAAAAI/AAAAAAAAABI/Vo2DsgyG6zI/photo.jpg?sz=256', 'display_name': 'wthamira', 'link': 'https://stackoverflow.com/users/5446671/wthamira'}",False,17,,0,0,1728110298,1728110298,,79056460,CC BY-SA 4.0,https://stackoverflow.com/questions/79056460/auth-session-exchange-inside-react-iframe-to-python-plotly-dash,Auth session exchange inside React IFrame to python plotly-dash,,,true
"['reactjs', 'react-native']","{'account_id': 23734323, 'reputation': 381, 'user_id': 17753175, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/Brb9Z.png?s=256', 'display_name': 'Umar', 'link': 'https://stackoverflow.com/users/17753175/umar'}",False,17,,0,0,1728104444,1728104444,,79056357,CC BY-SA 4.0,https://stackoverflow.com/questions/79056357/how-to-keep-scroll-position-react-native-virtualizedlist-flatlist,How to keep scroll position react native VirtualizedList/flatlist,,,true
"['javascript', 'reactjs', 'typescript', 'next.js', 'jestjs']","{'account_id': 36237891, 'reputation': 11, 'user_id': 27636233, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03c528a9859370164080ef6112000864?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'coderera009', 'link': 'https://stackoverflow.com/users/27636233/coderera009'}",False,53,,0,0,1728118135,1728094040,1728118135.0,79056191,CC BY-SA 4.0,https://stackoverflow.com/questions/79056191/jest-encountered-an-unexpected-token-when-running-tests-with-typescript-and,Jest encountered an unexpected token &#39;&lt;&#39; when running tests with TypeScript and React,,,true
"['reactjs', 'typescript', 'tanstack-router']","{'account_id': 18545737, 'reputation': 70, 'user_id': 13513167, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c73acbc6f13bc0c77d94807c84d29cfb?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Samiul Karim', 'link': 'https://stackoverflow.com/users/13513167/samiul-karim'}",False,76,,0,0,1728092039,1728092039,,79056170,CC BY-SA 4.0,https://stackoverflow.com/questions/79056170/why-beforeload-is-not-getting-the-updated-context-value-in-tanstack-router,Why beforeLoad is not getting the updated context value in tanstack router?,,,true
"['reactjs', 'react-hooks', 'react-props']","{'account_id': 36236021, 'reputation': 21, 'user_id': 27635420, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1cfbbd060c7e25263ae2a829219ae639?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'fyt1th', 'link': 'https://stackoverflow.com/users/27635420/fyt1th'}",False,47,,0,1,1728329852,1728091282,1728192170.0,79056160,CC BY-SA 4.0,https://stackoverflow.com/questions/79056160/render-props-vs-react-hooks-for-dynamic-children-layout,Render Props vs React Hooks for Dynamic children Layout,,,true
"['reactjs', 'next.js', 'toast', 'react-lifecycle']","{'account_id': 23420066, 'reputation': 11, 'user_id': 17480422, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce6a2d6aaaf2c544e5758832ba1b2446?s=256&d=identicon&r=PG', 'display_name': 'saifi33', 'link': 'https://stackoverflow.com/users/17480422/saifi33'}",False,49,,1,1,1728156399,1728086814,1728087363.0,79056087,CC BY-SA 4.0,https://stackoverflow.com/questions/79056087/sonner-toast-is-not-rendering-toast-on-component-mount,Sonner toast is not rendering toast on component mount,,,true
"['javascript', 'reactjs', 'npm', 'session', 'redis']","{'account_id': 10363589, 'reputation': 11, 'user_id': 21976128, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-F8nDAJvc60I/AAAAAAAAAAI/AAAAAAAAANs/Fhku5FMjbr8/photo.jpg?sz=256', 'display_name': 'bobsaget123', 'link': 'https://stackoverflow.com/users/21976128/bobsaget123'}",False,24,,0,0,1728092852,1728086695,1728092852.0,79056083,CC BY-SA 4.0,https://stackoverflow.com/questions/79056083/session-not-persisting-redis-server-in-react-app,Session NOT persisting Redis-Server in React App,,,true
"['reactjs', '.net-core', 'msal.js', 'microsoft-entra-id', 'msal-react']","{'account_id': 25611196, 'reputation': 139, 'user_id': 19384598, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d712f2067d25a92ecc7ab7db27a49d51?s=256&d=identicon&r=PG', 'display_name': 'BobDidley', 'link': 'https://stackoverflow.com/users/19384598/bobdidley'}",True,84,,1,1,1728120351,1728085515,,79056063,CC BY-SA 4.0,https://stackoverflow.com/questions/79056063/microsoft-entra-id-how-do-i-get-the-authorization-code,Microsoft Entra ID: How Do I Get the Authorization Code?,,,true
"['javascript', 'reactjs']","{'account_id': 13158972, 'reputation': 49, 'user_id': 9505171, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Gabriel Chan', 'link': 'https://stackoverflow.com/users/9505171/gabriel-chan'}",True,41,79056294.0,2,0,1728100531,1728083276,,79056021,CC BY-SA 4.0,https://stackoverflow.com/questions/79056021/how-to-store-user-input-using-react-state-with-dynamic-number-of-questions,How to store user input using React state with dynamic number of questions,,,true
"['reactjs', 'vite']","{'account_id': 4089519, 'reputation': 1017, 'user_id': 3357926, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1da727f2d03b0367c1071bccd0aae37?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'user3357926', 'link': 'https://stackoverflow.com/users/3357926/user3357926'}",False,41,,1,0,1728289920,1728082233,,79055997,CC BY-SA 4.0,https://stackoverflow.com/questions/79055997/do-we-need-types-when-we-are-not-using-typescript,Do we need @types/* when we are not using TypeScript?,,,true
"['reactjs', 'internationalization', 'i18next', 'react-i18next', 'react-suspense']","{'account_id': 215866, 'reputation': 23679, 'user_id': 470749, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.sstatic.net/BxOOa.jpg?s=256', 'display_name': 'Ryan', 'link': 'https://stackoverflow.com/users/470749/ryan'}",False,35,,1,0,1728077788,1728076525,,79055852,CC BY-SA 4.0,https://stackoverflow.com/questions/79055852/how-to-use-react-suspense-for-part-of-a-translation-such-as-with-trans-componen,How to use React Suspense for part of a translation (such as with Trans component),,,true
"['html', 'css', 'reactjs', 'mediapipe']","{'account_id': 31203488, 'reputation': 100, 'user_id': 24008888, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/786abb576dbd0a58e1872f11c44c71ea?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Zephyr Sonic', 'link': 'https://stackoverflow.com/users/24008888/zephyr-sonic'}",False,22,,1,0,1728151028,1728076191,,79055839,CC BY-SA 4.0,https://stackoverflow.com/questions/79055839/video-feed-in-react-app-using-objectfit-contain-introduces-white-spaces-but-co,"Video feed in React app using objectFit: contain introduces white spaces, but cover zooms in too much",,,true
"['reactjs', 'typescript', 'react-state']","{'account_id': 36234163, 'reputation': 1, 'user_id': 27634652, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5c0a2dc656ac9679904b146cc9e666a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'doron mashiach', 'link': 'https://stackoverflow.com/users/27634652/doron-mashiach'}",False,39,,0,-1,1728087526,1728074736,1728087526.0,79055777,CC BY-SA 4.0,https://stackoverflow.com/questions/79055777/state-value-resets-unexpectedly-when-reopening-tooltip-in-a-nested-component,State value resets unexpectedly when reopening tooltip in a nested component,,,true
"['reactjs', 'shopify', 'remix.run']","{'account_id': 6162786, 'reputation': 156, 'user_id': 4803789, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://lh4.googleusercontent.com/-c3c3O976rk4/AAAAAAAAAAI/AAAAAAAAABU/ICb3cL3ggLQ/photo.jpg?sz=256', 'display_name': 'Bilal Naseer', 'link': 'https://stackoverflow.com/users/4803789/bilal-naseer'}",False,34,,0,0,1728076487,1728072259,1728076487.0,79055701,CC BY-SA 4.0,https://stackoverflow.com/questions/79055701/launched-a-shopify-public-app-need-assitance-with-managed-pricing,Launched a Shopify Public APP need assitance with Managed Pricing,,,true
['reactjs'],"{'account_id': 12873393, 'reputation': 11, 'user_id': 9310988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4b8a633f47bd1726269d633f0ce8f2a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'brianR', 'link': 'https://stackoverflow.com/users/9310988/brianr'}",False,13,,0,0,1728071463,1728071463,,79055667,CC BY-SA 4.0,https://stackoverflow.com/questions/79055667/need-to-preload-figma-iframes-in-reactjs,Need to preload figma iFrames in reactjs,,,true
"['javascript', 'reactjs', 'typescript', 'redux', 'redux-toolkit']","{'account_id': 35584871, 'reputation': 7, 'user_id': 27291155, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d80f8b7e9af02f4986204ce716a3f092?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Boi Stance', 'link': 'https://stackoverflow.com/users/27291155/boi-stance'}",False,60,,3,0,1728444570,1728070723,1728071721.0,79055634,CC BY-SA 4.0,https://stackoverflow.com/questions/79055634/how-to-initialize-redux-slice-with-enum-value,How to initialize redux slice with enum value?,,,true
"['reactjs', 'three.js', 'gltf']","{'account_id': 28552635, 'reputation': 1, 'user_id': 21857279, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ef8ef959d760180f4a685a2b2506121?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'ave_mrk', 'link': 'https://stackoverflow.com/users/21857279/ave-mrk'}",False,19,,0,-1,1728070309,1728070309,,79055609,CC BY-SA 4.0,https://stackoverflow.com/questions/79055609/gltf-model-missed-colors,gltf model missed colors,,,true
"['javascript', 'reactjs', 'typescript', 'next.js']","{'account_id': 14153914, 'reputation': 37, 'user_id': 10225201, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1790137701022842/picture?type=large', 'display_name': 'Shreyans Jain', 'link': 'https://stackoverflow.com/users/10225201/shreyans-jain'}",False,68,,0,0,1728073772,1728068543,1728071244.0,79055539,CC BY-SA 4.0,https://stackoverflow.com/questions/79055539/error-cookies-was-called-outside-the-request-scope,Error: `Cookies` was called outside the request scope,,,true
"['reactjs', 'visual-studio-code']","{'account_id': 36230221, 'reputation': 11, 'user_id': 27632848, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52644035e78a1d32e4d01eed94610c14?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'nullvoid', 'link': 'https://stackoverflow.com/users/27632848/nullvoid'}",False,57,,2,1,1728213306,1728065378,1728066355.0,79055401,CC BY-SA 4.0,https://stackoverflow.com/questions/79055401/why-did-vs-code-change-the-import-for-usestate,Why did VS Code change the import for useState?,,,true
"['reactjs', 'package.json', 'npm-scripts']","{'account_id': 36002954, 'reputation': 1, 'user_id': 27515452, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/765318153026706199ea69312713d3b1?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Dylan Holtlund', 'link': 'https://stackoverflow.com/users/27515452/dylan-holtlund'}",False,39,,0,-2,1728232728,1728063706,1728232728.0,79055335,CC BY-SA 4.0,https://stackoverflow.com/questions/79055335/is-there-a-better-way-to-set-up-package-json-scripts-to-run-my-program-in-browse,Is there a better way to set up package.json scripts to run my program in browser?,,,true
"['javascript', 'reactjs', 'typescript', 'tailwind-css']","{'account_id': 24806199, 'reputation': 13, 'user_id': 18688188, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzhK82Q2hsdybeP-pv0ocpb9YkjWUevy86HwLWV=k-s256', 'display_name': 'nwassom', 'link': 'https://stackoverflow.com/users/18688188/nwassom'}",True,32,79055309.0,1,0,1728138245,1728062350,1728138245.0,79055276,CC BY-SA 4.0,https://stackoverflow.com/questions/79055276/react-and-tailwind-positioning-an-item-on-hover-within-dom,React and Tailwind Positioning an Item on Hover within DOM,,,true
